word1 word2 word3 word4 analogous_word similarity
Denmark Danish India Indian Indian 0.7198512554168701
Denmark Danish Ireland Irish Irish 0.7926315665245056
Denmark Danish Israel Israeli Israeli 0.8283349275588989
Denmark Danish Italy Italian Italian 0.8825294971466064
Denmark Danish Japan Japanese Japanese 0.836642324924469
Denmark Danish Korea Korean Korean 0.8070650100708008
Denmark Danish Macedonia Macedonian Macedonian 0.8128118515014648
Denmark Danish Malta Maltese Maltese 0.7707047462463379
Denmark Danish Mexico Mexican Mexican 0.8049227595329285
Denmark Danish Moldova Moldovan Moldovan 0.7983317375183105
Denmark Danish Netherlands Dutch Dutch 0.8080699443817139
Denmark Danish Norway Norwegian Norwegian 0.9155147671699524
Denmark Danish Peru Peruvian Peruvian 0.8073225021362305
Denmark Danish Poland Polish Polish 0.8725103139877319
Denmark Danish Portugal Portuguese Portuguese 0.7910342216491699
Denmark Danish Russia Russian Russian 0.849624514579773
Denmark Danish Slovakia Slovakian Slovak 0.8167734146118164
Denmark Danish Spain Spanish Spanish 0.7412499189376831
Denmark Danish Sweden Swedish Swedish 0.8814371824264526
Denmark Danish Switzerland Swiss Swiss 0.8927807807922363
Denmark Danish Thailand Thai Thai 0.8567050695419312
Denmark Danish Ukraine Ukrainian Ukrainian 0.8461909890174866
Denmark Danish Albania Albanian Albanian 0.7317533493041992
Denmark Danish Argentina Argentinean Argentine 0.8525167107582092
Denmark Danish Australia Australian Australian 0.8701021671295166
Denmark Danish Austria Austrian Austrian 0.8820890188217163
Denmark Danish Belarus Belorussian Belarusian 0.8364406824111938
Denmark Danish Brazil Brazilian Brazilian 0.8740812540054321
Denmark Danish Bulgaria Bulgarian Bulgarian 0.8945710062980652
Denmark Danish Cambodia Cambodian Cambodian 0.8048657178878784
Denmark Danish Chile Chilean Chilean 0.8671078085899353
Denmark Danish China Chinese Chinese 0.8233691453933716
Denmark Danish Colombia Colombian Colombian 0.8588302135467529
Egypt Egyptian England English stock_symbol_BNK 0.5862692594528198
Egypt Egyptian France French French 0.8069379329681396
Egypt Egyptian Germany German German 0.83519047498703
Egypt Egyptian Greece Greek Greek 0.8217340707778931
Egypt Egyptian Iceland Icelandic Icelandic 0.8307437896728516
Egypt Egyptian India Indian Indian 0.7560030221939087
Egypt Egyptian Ireland Irish Irish 0.8028738498687744
Egypt Egyptian Israel Israeli Israeli 0.8467450141906738
Egypt Egyptian Italy Italian Italian 0.8526946306228638
Egypt Egyptian Japan Japanese Japanese 0.8548500537872314
Egypt Egyptian Korea Korean Korean 0.7951611876487732
Egypt Egyptian Macedonia Macedonian Macedonian 0.8036308288574219
Egypt Egyptian Malta Maltese Maltese 0.7625408172607422
Egypt Egyptian Mexico Mexican Mexican 0.8189860582351685
Egypt Egyptian Moldova Moldovan Moldovan 0.8139177560806274
Egypt Egyptian Netherlands Dutch Dutch 0.7511837482452393
Egypt Egyptian Norway Norwegian Norwegian 0.8625344038009644
Egypt Egyptian Peru Peruvian Peruvian 0.8308278322219849
Egypt Egyptian Poland Polish Polish 0.8538556098937988
Egypt Egyptian Portugal Portuguese Portuguese 0.7807947397232056
Egypt Egyptian Russia Russian Russian 0.8755215406417847
Egypt Egyptian Slovakia Slovakian Slovak 0.7666321992874146
Egypt Egyptian Spain Spanish Spanish 0.7389146089553833
Egypt Egyptian Sweden Swedish Swedish 0.8622316718101501
Egypt Egyptian Switzerland Swiss Swiss 0.8048888444900513
Egypt Egyptian Thailand Thai Thai 0.8559547066688538
Egypt Egyptian Ukraine Ukrainian Ukrainian 0.8613711595535278
Egypt Egyptian Albania Albanian Albanian 0.7245392799377441
Egypt Egyptian Argentina Argentinean Argentine 0.8258395195007324
Egypt Egyptian Australia Australian Australian 0.8641853332519531
Egypt Egyptian Austria Austrian Austrian 0.8667294979095459
Egypt Egyptian Belarus Belorussian Belarusian 0.8310097455978394
Egypt Egyptian Brazil Brazilian Brazilian 0.8653132915496826
Egypt Egyptian Bulgaria Bulgarian Bulgarian 0.8897175788879395
Egypt Egyptian Cambodia Cambodian Cambodian 0.8422274589538574
Egypt Egyptian Chile Chilean Chilean 0.8711154460906982
Egypt Egyptian China Chinese Chinese 0.8383246660232544
Egypt Egyptian Colombia Colombian Colombian 0.8819186687469482
Egypt Egyptian Croatia Croatian Croatian 0.8189064860343933
England English France French French 0.6699544191360474
England English Germany German German 0.6180999279022217
England English Greece Greek Greek 0.6218048334121704
England English Iceland Icelandic Icelandic 0.5698339939117432
England English India Indian Hindi 0.6278850436210632
England English Ireland Irish Gaelic 0.6149200201034546
England English Israel Israeli Hebrew 0.5693482160568237
England English Italy Italian Italian 0.6027949452400208
England English Japan Japanese Japanese 0.686396062374115
England English Korea Korean Korean 0.6522247791290283
England English Macedonia Macedonian Macedonian 0.6097607612609863
England English Malta Maltese Maltese 0.590935230255127
England English Mexico Mexican Spanish 0.5570344924926758
England English Moldova Moldovan Moldovan 0.5790088176727295
England English Netherlands Dutch Dutch 0.5622308254241943
England English Norway Norwegian Norwegian 0.57947838306427
England English Peru Peruvian Peruvian 0.5568383932113647
England English Poland Polish Polish 0.5864555835723877
England English Portugal Portuguese Portuguese 0.644477903842926
England English Russia Russian Russian 0.6359174251556396
England English Slovakia Slovakian Slovak 0.542060375213623
England English Spain Spanish Spanish 0.7341142892837524
England English Sweden Swedish Swedish 0.5661252737045288
England English Switzerland Swiss Romansh 0.5450975298881531
England English Thailand Thai Thai 0.6529638767242432
England English Ukraine Ukrainian Ukrainian 0.6296867728233337
England English Albania Albanian Macedonian 0.5344697833061218
England English Argentina Argentinean Spanish 0.5985149145126343
England English Australia Australian Bahasa_Indonesia 0.5401448011398315
England English Austria Austrian Austrian 0.5333106517791748
England English Belarus Belorussian Belarusian 0.6106185913085938
England English Brazil Brazilian Brazilian 0.5521810054779053
England English Bulgaria Bulgarian Bulgarian 0.6181551218032837
England English Cambodia Cambodian Khmer 0.6280204653739929
England English Chile Chilean Spanish 0.5533254742622375
England English China Chinese Chinese 0.6683684587478638
England English Colombia Colombian Colombian 0.5691264271736145
England English Croatia Croatian Serbo_Croatian 0.5877620577812195
England English Denmark Danish Danish 0.5571258664131165
France French Germany German German 0.9154006242752075
France French Greece Greek Greek 0.8250063061714172
France French Iceland Icelandic Icelandic 0.8130149841308594
France French India Indian Indian 0.7820345163345337
France French Ireland Irish Irish 0.7897778749465942
France French Israel Israeli Israeli 0.7959867715835571
France French Italy Italian Italian 0.9006109237670898
France French Japan Japanese Japanese 0.893819272518158
France French Korea Korean Korean 0.7770150303840637
France French Macedonia Macedonian Macedonian 0.7558009028434753
France French Malta Maltese Maltese 0.7488034963607788
France French Mexico Mexican Mexican 0.8014808297157288
France French Moldova Moldovan Moldovan 0.7823365330696106
France French Netherlands Dutch Dutch 0.8360921144485474
France French Norway Norwegian Norwegian 0.8685604333877563
France French Peru Peruvian Peruvian 0.7837041616439819
France French Poland Polish Polish 0.8472257852554321
France French Portugal Portuguese Portuguese 0.8246778249740601
France French Russia Russian Russian 0.8949414491653442
France French Slovakia Slovakian Slovak 0.7785691618919373
France French Spain Spanish Spanish 0.8269087076187134
France French Sweden Swedish Swedish 0.8585564494132996
France French Switzerland Swiss Swiss 0.8387863039970398
France French Thailand Thai Thai 0.8599101305007935
France French Ukraine Ukrainian Ukrainian 0.8572912812232971
France French Albania Albanian Albanian 0.7041925191879272
France French Argentina Argentinean Argentine 0.8142043352127075
France French Australia Australian Australian 0.8616187572479248
France French Austria Austrian Austrian 0.8458871841430664
France French Belarus Belorussian Belarusian 0.7920881509780884
France French Brazil Brazilian Brazilian 0.8506426811218262
France French Bulgaria Bulgarian Bulgarian 0.8665738105773926
France French Cambodia Cambodian Cambodian 0.8011091947555542
France French Chile Chilean Chilean 0.8358121514320374
France French China Chinese Chinese 0.8675671815872192
France French Colombia Colombian Colombian 0.8422919511795044
France French Croatia Croatian Croatian 0.8024643659591675
France French Denmark Danish Danish 0.8357730507850647
France French Egypt Egyptian Egyptian 0.8297542333602905
Germany German Greece Greek Greek 0.8533971309661865
Germany German Iceland Icelandic Icelandic 0.8289391398429871
Germany German India Indian Indian 0.783746600151062
Germany German Ireland Irish Irish 0.8210902810096741
Germany German Israel Israeli Israeli 0.8057575225830078
Germany German Italy Italian Italian 0.9258942008018494
Germany German Japan Japanese Japanese 0.9073423147201538
Germany German Korea Korean Korean 0.812526285648346
Germany German Macedonia Macedonian Macedonian 0.8033952713012695
Germany German Malta Maltese Maltese 0.7753998041152954
Germany German Mexico Mexican Mexican 0.8178050518035889
Germany German Moldova Moldovan Moldovan 0.8145502805709839
Germany German Netherlands Dutch Dutch 0.8610661029815674
Germany German Norway Norwegian Norwegian 0.905077338218689
Germany German Peru Peruvian Peruvian 0.8052283525466919
Germany German Poland Polish Polish 0.8857685327529907
Germany German Portugal Portuguese Portuguese 0.8408907651901245
Germany German Russia Russian Russian 0.9114416837692261
Germany German Slovakia Slovakian Slovak 0.8246750831604004
Germany German Spain Spanish Spanish 0.8301795125007629
Germany German Sweden Swedish Swedish 0.8963814973831177
Germany German Switzerland Swiss Swiss 0.873070240020752
Germany German Thailand Thai Thai 0.8722926378250122
Germany German Ukraine Ukrainian Ukrainian 0.8783664703369141
Germany German Albania Albanian Albanian 0.7464048862457275
Germany German Argentina Argentinean Argentine 0.8563457131385803
Germany German Australia Australian Australian 0.8802635073661804
Germany German Austria Austrian Austrian 0.8829228281974792
Germany German Belarus Belorussian Belarusian 0.8351913094520569
Germany German Brazil Brazilian Brazilian 0.882982611656189
Germany German Bulgaria Bulgarian Bulgarian 0.9024350643157959
Germany German Cambodia Cambodian Cambodian 0.8076191544532776
Germany German Chile Chilean Chilean 0.8723042011260986
Germany German China Chinese Chinese 0.8670522570610046
Germany German Colombia Colombian Colombian 0.8773623108863831
Germany German Croatia Croatian Croatian 0.8492193222045898
Germany German Denmark Danish Danish 0.8774847984313965
Germany German Egypt Egyptian Egyptian 0.8428130149841309
Germany German England English Welsh 0.5515912771224976
Greece Greek Iceland Icelandic Icelandic 0.7976208925247192
Greece Greek India Indian Indian 0.7420441508293152
Greece Greek Ireland Irish Irish 0.8003338575363159
Greece Greek Israel Israeli Israeli 0.7708866596221924
Greece Greek Italy Italian Italian 0.8415631055831909
Greece Greek Japan Japanese Japanese 0.8282169699668884
Greece Greek Korea Korean Korean 0.7691495418548584
Greece Greek Macedonia Macedonian Macedonian 0.7746579051017761
Greece Greek Malta Maltese Maltese 0.7528501749038696
Greece Greek Mexico Mexican Mexican 0.7757650017738342
Greece Greek Moldova Moldovan Moldovan 0.7859958410263062
Greece Greek Netherlands Dutch Dutch 0.7401133179664612
Greece Greek Norway Norwegian Norwegian 0.8265401124954224
Greece Greek Peru Peruvian Peruvian 0.7812876105308533
Greece Greek Poland Polish Polish 0.8360425233840942
Greece Greek Portugal Portuguese Portuguese 0.819013237953186
Greece Greek Russia Russian Russian 0.8491828441619873
Greece Greek Slovakia Slovakian Slovak 0.7478966116905212
Greece Greek Spain Spanish Spanish 0.7730159163475037
Greece Greek Sweden Swedish Swedish 0.8001439571380615
Greece Greek Switzerland Swiss Swiss 0.7771696448326111
Greece Greek Thailand Thai Thai 0.8437038660049438
Greece Greek Ukraine Ukrainian Ukrainian 0.8536237478256226
Greece Greek Albania Albanian Albanian 0.727385401725769
Greece Greek Argentina Argentinean Argentine 0.7797168493270874
Greece Greek Australia Australian Australian 0.7972573637962341
Greece Greek Austria Austrian Austrian 0.7845934629440308
Greece Greek Belarus Belorussian Belarusian 0.8192995190620422
Greece Greek Brazil Brazilian Brazilian 0.8100304007530212
Greece Greek Bulgaria Bulgarian Bulgarian 0.8499482870101929
Greece Greek Cambodia Cambodian Cambodian 0.7973111867904663
Greece Greek Chile Chilean Chilean 0.8242901563644409
Greece Greek China Chinese Chinese 0.8435090780258179
Greece Greek Colombia Colombian Colombian 0.8419802188873291
Greece Greek Croatia Croatian Croatian 0.7993971705436707
Greece Greek Denmark Danish Danish 0.8055039048194885
Greece Greek Egypt Egyptian Egyptian 0.8248333930969238
Greece Greek England English ticker_symbol_BNK 0.5631585121154785
Greece Greek France French French 0.8166922926902771
Iceland Icelandic India Indian Indian 0.7294986248016357
Iceland Icelandic Ireland Irish Irish 0.7867274284362793
Iceland Icelandic Israel Israeli Israeli 0.7856885194778442
Iceland Icelandic Italy Italian Italian 0.8324471116065979
Iceland Icelandic Japan Japanese Japanese 0.8372246026992798
Iceland Icelandic Korea Korean Korean 0.8037878274917603
Iceland Icelandic Macedonia Macedonian Macedonian 0.800119161605835
Iceland Icelandic Malta Maltese Maltese 0.7728109359741211
Iceland Icelandic Mexico Mexican Mexican 0.7773781418800354
Iceland Icelandic Moldova Moldovan Moldovan 0.7967807054519653
Iceland Icelandic Netherlands Dutch Dutch 0.7453626394271851
Iceland Icelandic Norway Norwegian Norwegian 0.848285436630249
Iceland Icelandic Peru Peruvian Peruvian 0.791730523109436
Iceland Icelandic Poland Polish Polish 0.835593581199646
Iceland Icelandic Portugal Portuguese Portuguese 0.7805396318435669
Iceland Icelandic Russia Russian Russian 0.8438025712966919
Iceland Icelandic Slovakia Slovakian Slovak 0.7468238472938538
Iceland Icelandic Spain Spanish Spanish 0.7520231008529663
Iceland Icelandic Sweden Swedish Swedish 0.8323791027069092
Iceland Icelandic Switzerland Swiss Swiss 0.8089641332626343
Iceland Icelandic Thailand Thai Thai 0.8293159008026123
Iceland Icelandic Ukraine Ukrainian Ukrainian 0.8493795394897461
Iceland Icelandic Albania Albanian Albanian 0.7102869749069214
Iceland Icelandic Argentina Argentinean Argentine 0.7945206165313721
Iceland Icelandic Australia Australian Australian 0.81797194480896
Iceland Icelandic Austria Austrian Austrian 0.8085429668426514
Iceland Icelandic Belarus Belorussian Belarusian 0.8232830166816711
Iceland Icelandic Brazil Brazilian Brazilian 0.8210563659667969
Iceland Icelandic Bulgaria Bulgarian Bulgarian 0.8725341558456421
Iceland Icelandic Cambodia Cambodian Cambodian 0.7990064024925232
Iceland Icelandic Chile Chilean Chilean 0.8427213430404663
Iceland Icelandic China Chinese Chinese 0.8366382122039795
Iceland Icelandic Colombia Colombian Colombian 0.8452357649803162
Iceland Icelandic Croatia Croatian Croatian 0.7861729264259338
Iceland Icelandic Denmark Danish Danish 0.8270636796951294
Iceland Icelandic Egypt Egyptian Egyptian 0.8264448642730713
Iceland Icelandic England English ticker_symbol_BNK 0.5721893310546875
Iceland Icelandic France French French 0.8065680861473083
Iceland Icelandic Germany German German 0.8241013288497925
India Indian Ireland Irish Irish 0.7779836654663086
India Indian Israel Israeli Israeli 0.7285177111625671
India Indian Italy Italian Italian 0.8073519468307495
India Indian Japan Japanese Japanese 0.8213924765586853
India Indian Korea Korean Korean 0.7394816875457764
India Indian Macedonia Macedonian Macedonian 0.6997781991958618
India Indian Malta Maltese Maltese 0.6887809038162231
India Indian Mexico Mexican Mexican 0.7582647800445557
India Indian Moldova Moldovan Moldovan 0.7322121262550354
India Indian Netherlands Dutch Dutch 0.7652591466903687
India Indian Norway Norwegian Norwegian 0.7748136520385742
India Indian Peru Peruvian Peruvian 0.7285067439079285
India Indian Poland Polish Polish 0.7863305807113647
India Indian Portugal Portuguese Portuguese 0.7320821285247803
India Indian Russia Russian Russian 0.8275761008262634
India Indian Slovakia Slovakian Slovak 0.7001286745071411
India Indian Spain Spanish Spanish 0.7467069029808044
India Indian Sweden Swedish Swedish 0.780972957611084
India Indian Switzerland Swiss Swiss 0.735923707485199
India Indian Thailand Thai Thai 0.8127515912055969
India Indian Ukraine Ukrainian Ukrainian 0.808157205581665
India Indian Albania Albanian Albanian 0.6805849671363831
India Indian Argentina Argentinean Argentine 0.7448388338088989
India Indian Australia Australian Australian 0.7567654252052307
India Indian Austria Austrian Austrian 0.7482243776321411
India Indian Belarus Belorussian Belarusian 0.7405380010604858
India Indian Brazil Brazilian Brazilian 0.7685059309005737
India Indian Bulgaria Bulgarian Bulgarian 0.8011744618415833
India Indian Cambodia Cambodian Cambodian 0.7600170373916626
India Indian Chile Chilean Chilean 0.7837831974029541
India Indian China Chinese Chinese 0.8214060664176941
India Indian Colombia Colombian Colombian 0.792251706123352
India Indian Croatia Croatian Croatian 0.7693492770195007
India Indian Denmark Danish Danish 0.7357107996940613
India Indian Egypt Egyptian Egyptian 0.7968102097511292
India Indian England English ticker_symbol_BNK 0.5581909418106079
India Indian France French French 0.7968391180038452
India Indian Germany German German 0.7775636911392212
India Indian Greece Greek Greek 0.7690579891204834
Ireland Irish Israel Israeli Israeli 0.7705485820770264
Ireland Irish Italy Italian Italian 0.8425602912902832
Ireland Irish Japan Japanese Japanese 0.8284288048744202
Ireland Irish Korea Korean Korean 0.7763864398002625
Ireland Irish Macedonia Macedonian Macedonian 0.7575374245643616
Ireland Irish Malta Maltese Maltese 0.731916606426239
Ireland Irish Mexico Mexican Mexican 0.7765759229660034
Ireland Irish Moldova Moldovan Moldovan 0.7583434581756592
Ireland Irish Netherlands Dutch Dutch 0.7589427828788757
Ireland Irish Norway Norwegian Norwegian 0.8091042041778564
Ireland Irish Peru Peruvian Peruvian 0.7535526752471924
Ireland Irish Poland Polish Polish 0.8424737453460693
Ireland Irish Portugal Portuguese Portuguese 0.779255747795105
Ireland Irish Russia Russian Russian 0.8189247846603394
Ireland Irish Slovakia Slovakian Slovak 0.760975182056427
Ireland Irish Spain Spanish Spanish 0.7286134958267212
Ireland Irish Sweden Swedish Swedish 0.7933348417282104
Ireland Irish Switzerland Swiss Swiss 0.7897118330001831
Ireland Irish Thailand Thai Thai 0.8506751656532288
Ireland Irish Ukraine Ukrainian Ukrainian 0.8513710498809814
Ireland Irish Albania Albanian Albanian 0.7305434346199036
Ireland Irish Argentina Argentinean Argentine 0.7899783253669739
Ireland Irish Australia Australian Australian 0.8059771060943604
Ireland Irish Austria Austrian Austrian 0.8138529062271118
Ireland Irish Belarus Belorussian Belarusian 0.8030090928077698
Ireland Irish Brazil Brazilian Brazilian 0.797441840171814
Ireland Irish Bulgaria Bulgarian Bulgarian 0.835652232170105
Ireland Irish Cambodia Cambodian Cambodian 0.7979025840759277
Ireland Irish Chile Chilean Chilean 0.8156582117080688
Ireland Irish China Chinese Chinese 0.8217837810516357
Ireland Irish Colombia Colombian Colombian 0.8179004192352295
Ireland Irish Croatia Croatian Croatian 0.795003354549408
Ireland Irish Denmark Danish Danish 0.790309488773346
Ireland Irish Egypt Egyptian Egyptian 0.8143002986907959
Ireland Irish England English stock_symbol_BNK 0.5806361436843872
Ireland Irish France French French 0.784419596195221
Ireland Irish Germany German German 0.8217899203300476
Ireland Irish Greece Greek Greek 0.8073951005935669
Ireland Irish Iceland Icelandic Icelandic 0.7892657518386841
Israel Israeli Italy Italian Italian 0.8012968301773071
Israel Israeli Japan Japanese Japanese 0.8173967003822327
Israel Israeli Korea Korean Korean 0.7777950763702393
Israel Israeli Macedonia Macedonian Macedonian 0.7661745548248291
Israel Israeli Malta Maltese Maltese 0.7547574043273926
Israel Israeli Mexico Mexican Mexican 0.7533266544342041
Israel Israeli Moldova Moldovan Moldovan 0.7869341373443604
Israel Israeli Netherlands Dutch Dutch 0.7452027797698975
Israel Israeli Norway Norwegian Norwegian 0.817062258720398
Israel Israeli Peru Peruvian Peruvian 0.7950882911682129
Israel Israeli Poland Polish Polish 0.8030720949172974
Israel Israeli Portugal Portuguese Portuguese 0.7257511615753174
Israel Israeli Russia Russian Russian 0.8421666622161865
Israel Israeli Slovakia Slovakian Slovakian 0.733180046081543
Israel Israeli Spain Spanish Spanish 0.656987726688385
Israel Israeli Sweden Swedish Swedish 0.7929652333259583
Israel Israeli Switzerland Swiss Swiss 0.7848053574562073
Israel Israeli Thailand Thai Thai 0.8136327266693115
Israel Israeli Ukraine Ukrainian Ukrainian 0.826745867729187
Israel Israeli Albania Albanian Albanian 0.6564590930938721
Israel Israeli Argentina Argentinean Argentine 0.7885527610778809
Israel Israeli Australia Australian Australian 0.8361402750015259
Israel Israeli Austria Austrian Austrian 0.8315644860267639
Israel Israeli Belarus Belorussian Belarussian 0.8044859170913696
Israel Israeli Brazil Brazilian Brazilian 0.8134586811065674
Israel Israeli Bulgaria Bulgarian Bulgarian 0.8739548921585083
Israel Israeli Cambodia Cambodian Cambodian 0.7853682637214661
Israel Israeli Chile Chilean Chilean 0.8288260698318481
Israel Israeli China Chinese Chinese 0.8217194080352783
Israel Israeli Colombia Colombian Colombian 0.8350244164466858
Israel Israeli Croatia Croatian Croatian 0.7680270671844482
Israel Israeli Denmark Danish Danish 0.8133589029312134
Israel Israeli Egypt Egyptian Egyptian 0.8410310745239258
Israel Israeli England English stock_symbol_BNK 0.5940182209014893
Israel Israeli France French French 0.7862886190414429
Israel Israeli Germany German German 0.7994195222854614
Israel Israeli Greece Greek Greek 0.7514510750770569
Israel Israeli Iceland Icelandic Icelandic 0.7825696468353271
Israel Israeli India Indian Indian 0.7073243856430054
Italy Italian Japan Japanese Japanese 0.8713129758834839
Italy Italian Korea Korean Korean 0.8183714151382446
Italy Italian Macedonia Macedonian Macedonian 0.77744460105896
Italy Italian Malta Maltese Maltese 0.7591619491577148
Italy Italian Mexico Mexican Mexican 0.8242183923721313
Italy Italian Moldova Moldovan Moldovan 0.7888579964637756
Italy Italian Netherlands Dutch Dutch 0.8237820863723755
Italy Italian Norway Norwegian Norwegian 0.8893893957138062
Italy Italian Peru Peruvian Peruvian 0.8061126470565796
Italy Italian Poland Polish Polish 0.880366325378418
Italy Italian Portugal Portuguese Portuguese 0.85006183385849
Italy Italian Russia Russian Russian 0.883739173412323
Italy Italian Slovakia Slovakian Slovak 0.8062642812728882
Italy Italian Spain Spanish Spanish 0.8238221406936646
Italy Italian Sweden Swedish Swedish 0.8901427984237671
Italy Italian Switzerland Swiss Swiss 0.8619563579559326
Italy Italian Thailand Thai Thai 0.8833757042884827
Italy Italian Ukraine Ukrainian Ukrainian 0.876936674118042
Italy Italian Albania Albanian Albanian 0.744829535484314
Italy Italian Argentina Argentinean Argentine 0.8752397894859314
Italy Italian Australia Australian Australian 0.8755981922149658
Italy Italian Austria Austrian Austrian 0.877967357635498
Italy Italian Belarus Belorussian Belarusian 0.8184635639190674
Italy Italian Brazil Brazilian Brazilian 0.884380578994751
Italy Italian Bulgaria Bulgarian Bulgarian 0.8933552503585815
Italy Italian Cambodia Cambodian Cambodian 0.8139879107475281
Italy Italian Chile Chilean Chilean 0.8581075668334961
Italy Italian China Chinese Chinese 0.8511046171188354
Italy Italian Colombia Colombian Colombian 0.8632621169090271
Italy Italian Croatia Croatian Croatian 0.840611457824707
Italy Italian Denmark Danish Danish 0.8756784200668335
Italy Italian Egypt Egyptian Egyptian 0.8611984252929688
Italy Italian England English stock_symbol_BNK 0.555571973323822
Italy Italian France French French 0.8954001665115356
Italy Italian Germany German German 0.9172494411468506
Italy Italian Greece Greek Greek 0.8391045331954956
Italy Italian Iceland Icelandic Icelandic 0.8352784514427185
Italy Italian India Indian Indian 0.7876846790313721
Italy Italian Ireland Irish Irish 0.8359454870223999
Japan Japanese Korea Korean Korean 0.8358997106552124
Japan Japanese Macedonia Macedonian Macedonian 0.7945780754089355
Japan Japanese Malta Maltese Maltese 0.7962925434112549
Japan Japanese Mexico Mexican Mexican 0.8332511186599731
Japan Japanese Moldova Moldovan Moldovan 0.7907680869102478
Japan Japanese Netherlands Dutch Dutch 0.8065168857574463
Japan Japanese Norway Norwegian Norwegian 0.8652456402778625
Japan Japanese Peru Peruvian Peruvian 0.8075597286224365
Japan Japanese Poland Polish Polish 0.8624187707901001
Japan Japanese Portugal Portuguese Portuguese 0.8278902769088745
Japan Japanese Russia Russian Russian 0.9050732851028442
Japan Japanese Slovakia Slovakian Slovak 0.7582055330276489
Japan Japanese Spain Spanish Spanish 0.8032411336898804
Japan Japanese Sweden Swedish Swedish 0.8462082147598267
Japan Japanese Switzerland Swiss Swiss 0.8190172910690308
Japan Japanese Thailand Thai Thai 0.8737778067588806
Japan Japanese Ukraine Ukrainian Ukrainian 0.8760074377059937
Japan Japanese Albania Albanian Albanian 0.7362000346183777
Japan Japanese Argentina Argentinean Argentine 0.8056176900863647
Japan Japanese Australia Australian Australian 0.8554461002349854
Japan Japanese Austria Austrian Austrian 0.8480821847915649
Japan Japanese Belarus Belorussian Belarusian 0.8283929824829102
Japan Japanese Brazil Brazilian Brazilian 0.8541849851608276
Japan Japanese Bulgaria Bulgarian Bulgarian 0.8857361078262329
Japan Japanese Cambodia Cambodian Cambodian 0.8122486472129822
Japan Japanese Chile Chilean Chilean 0.8541684150695801
Japan Japanese China Chinese Chinese 0.9279972314834595
Japan Japanese Colombia Colombian Colombian 0.8659617304801941
Japan Japanese Croatia Croatian Croatian 0.8195928335189819
Japan Japanese Denmark Danish Danish 0.8292704820632935
Japan Japanese Egypt Egyptian Egyptian 0.8570847511291504
Japan Japanese England English stock_symbol_BNK 0.5613021850585938
Japan Japanese France French French 0.8895748257637024
Japan Japanese Germany German German 0.9036718606948853
Japan Japanese Greece Greek Greek 0.8309454917907715
Japan Japanese Iceland Icelandic Icelandic 0.8295016288757324
Japan Japanese India Indian Indian 0.812138020992279
Japan Japanese Ireland Irish Irish 0.8253679275512695
Japan Japanese Israel Israeli Israeli 0.8150824308395386
Korea Korean Macedonia Macedonian Macedonian 0.7611390352249146
Korea Korean Malta Maltese Maltese 0.7692580223083496
Korea Korean Mexico Mexican Mexican 0.7747788429260254
Korea Korean Moldova Moldovan Moldovan 0.7822587490081787
Korea Korean Netherlands Dutch Dutch 0.7244230508804321
Korea Korean Norway Norwegian Norwegian 0.7971055507659912
Korea Korean Peru Peruvian Peruvian 0.7919737100601196
Korea Korean Poland Polish Polish 0.7906105518341064
Korea Korean Portugal Portuguese Portuguese 0.7547034621238708
Korea Korean Russia Russian Russian 0.8291341066360474
Korea Korean Slovakia Slovakian Slovakian 0.7188829183578491
Korea Korean Spain Spanish Spanish 0.7312825918197632
Korea Korean Sweden Swedish Swedish 0.7929376363754272
Korea Korean Switzerland Swiss Swiss 0.7626864314079285
Korea Korean Thailand Thai Thai 0.8242236971855164
Korea Korean Ukraine Ukrainian Ukrainian 0.8309491872787476
Korea Korean Albania Albanian Albanian 0.689980149269104
Korea Korean Argentina Argentinean Argentine 0.770383358001709
Korea Korean Australia Australian Australian 0.7834573984146118
Korea Korean Austria Austrian Austrian 0.7719635963439941
Korea Korean Belarus Belorussian Belarusian 0.7999573349952698
Korea Korean Brazil Brazilian Brazilian 0.8047661781311035
Korea Korean Bulgaria Bulgarian Bulgarian 0.8423808813095093
Korea Korean Cambodia Cambodian Cambodian 0.7842268347740173
Korea Korean Chile Chilean Chilean 0.8221081495285034
Korea Korean China Chinese Chinese 0.8412052392959595
Korea Korean Colombia Colombian Colombian 0.8484892249107361
Korea Korean Croatia Croatian Croatian 0.7301629781723022
Korea Korean Denmark Danish Danish 0.7717278003692627
Korea Korean Egypt Egyptian Egyptian 0.8054032325744629
Korea Korean England English stock_symbol_BNK 0.5649831295013428
Korea Korean France French French 0.7702450752258301
Korea Korean Germany German German 0.7916668653488159
Korea Korean Greece Greek Greek 0.7709425687789917
Korea Korean Iceland Icelandic Icelandic 0.7882297039031982
Korea Korean India Indian Indian 0.7128899097442627
Korea Korean Ireland Irish Irish 0.7545288801193237
Korea Korean Israel Israeli Israeli 0.7960708737373352
Korea Korean Italy Italian Italian 0.8111175298690796
Macedonia Macedonian Malta Maltese Maltese 0.7712602615356445
Macedonia Macedonian Mexico Mexican Mexican 0.770196795463562
Macedonia Macedonian Moldova Moldovan Moldovan 0.7869491577148438
Macedonia Macedonian Netherlands Dutch Dutch 0.7007567286491394
Macedonia Macedonian Norway Norwegian Norwegian 0.814974308013916
Macedonia Macedonian Peru Peruvian Peruvian 0.7908481359481812
Macedonia Macedonian Poland Polish Polish 0.8377313613891602
